attempt_count,hint_count,type,first_action,Average_confidence(CONFUSED),tot_seconde_diff,cognitive_score
7,1,1,0,0.0,470.0,2
3,0,1,0,0.0,8.0,2
1,0,3,0,0.0,117.0,3
2,4,2,0,0.0,346.0,2
2,3,2,0,0.1907692,24.0,2
1,0,1,0,0.939394,29.0,2
3,0,1,0,0.0,26.0,2
2,0,1,0,0.0,5.0,1
3,0,2,0,0.3039216666666666,18.0,2
3,0,2,0,0.0,603505.0,2
1,1,2,1,0.0,38.0,2
1,0,1,0,1.0,7.0,3
1,0,2,0,0.0,225.0,3
3,2,2,0,0.0,74.0,2
1,2,2,1,0.0,26.0,2
2,2,2,0,0.0,84.0,2
7,2,2,0,0.0,81.0,2
3,1,1,0,0.0,57.0,2
2,0,3,0,1.0,27.0,2
3,0,2,0,0.0,2160320.0,1
2,2,2,0,0.0,829.0,2
5,3,2,0,0.125,106.0,2
1,0,0,0,0.0,39.0,3
1,0,3,0,0.0,100.0,2
2,0,3,0,0.0,49.0,2
1,0,2,0,1.0,53.0,3
1,0,3,0,0.939394,38.0,3
1,0,3,0,0.0,127.0,2
1,4,2,1,0.0,41.0,2
18,0,2,0,0.0,54.0,2
2,0,2,0,0.0,130.0,2
4,2,2,0,0.3306878333333333,86.0,2
5,2,2,0,0.0,100.0,2
4,3,2,0,0.1428571428571428,130.0,2
4,0,1,0,0.0,108.0,2
4,4,2,0,0.12109375,46.0,2
3,4,2,0,0.0,79.0,2
3,0,1,0,0.0,248.0,2
5,4,2,0,0.0,61.0,2
5,1,2,0,0.1666666666666666,237.0,2
1,0,1,0,0.984127,62.0,2
3,0,1,0,0.0,30.0,2
3,0,1,0,0.0,73.0,2
11,2,2,0,0.0,80.0,2
4,0,2,0,0.0,24.0,1
2,1,1,0,0.0,180.0,2
5,1,1,0,0.0,596.0,2
2,0,2,0,0.0,1209593.0,2
5,4,2,0,0.0,113.0,2
3,2,2,0,0.0,57.0,2
3,0,1,0,0.0,48.0,2
3,1,2,0,0.0,42.0,2
2,0,2,0,0.0,297.0,2
1,1,2,1,0.0,63.0,2
4,0,2,0,0.22794125,20.0,2
2,0,3,0,0.0,34.0,2
1,1,2,1,0.0,120.0,2
2,1,2,0,0.5,15.0,2
3,2,2,0,0.0,62.0,1
2,3,2,1,0.0,148.0,2
1,0,3,0,0.939394,21.0,3
1,1,2,1,0.4626865,27.0,2
3,4,2,0,0.0,49.0,1
1,0,0,0,0.0,11.0,3
2,1,1,0,0.0,863.0,2
3,1,2,0,0.0,158.0,2
1,0,3,0,1.0,13.0,2
1,0,1,0,0.0,11.0,1
3,2,2,0,0.0,24.0,2
2,0,2,0,0.0,74.0,1
5,1,2,0,0.0,95.0,1
1,2,2,1,0.3311966666666666,8.0,2
4,2,2,0,0.0,121.0,2
2,0,2,0,0.0,136.0,2
5,0,1,0,0.0,108384.0,2
1,0,3,0,0.0,179.0,3
1,0,1,0,0.0,418.0,3
5,1,2,0,0.0,56.0,2
2,1,1,0,0.0,171.0,2
3,4,1,0,0.0,283.0,2
1,0,1,0,0.911765,6.0,2
3,2,2,0,0.0,56.0,2
3,2,2,0,0.0,138.0,2
2,1,2,0,0.0,64.0,2
3,0,1,0,0.0,238.0,2
1,0,1,0,0.0,195249.0,3
3,3,2,0,0.1666666666666666,116.0,2
3,3,2,0,0.1666666666666666,115.0,2
9,3,2,0,0.0771144166666666,33.0,2
1,4,2,1,0.3333333333333333,35.0,2
1,0,2,0,0.0,373.0,3
4,0,1,0,0.0,292.0,2
2,0,3,0,0.0,27.0,2
2,3,2,0,0.1968254,117.0,2
5,4,2,0,0.0,195.0,2
4,2,2,0,0.0,48.0,2
4,1,2,0,0.0,176.0,1
1,0,2,0,0.0,196.0,3
7,2,2,0,0.0,51.0,2
3,4,2,0,0.0,35.0,2
4,1,3,0,0.0,37.0,2
4,1,2,1,0.1878788,123.0,2
1,0,3,0,1.0,29.0,3
1,4,2,1,0.0,23.0,2
4,0,2,0,0.0,109.0,2
7,0,2,0,0.0,1382707.0,2
6,0,2,0,0.0,49.0,2
2,0,2,0,0.0,2138456.0,2
4,3,2,0,0.0,135.0,2
5,3,2,0,0.0,300.0,2
2,0,2,0,0.4626865,34.0,1
4,1,1,0,0.0,30.0,2
1,0,1,0,0.0,259.0,2
2,0,1,0,0.4558825,15.0,2
2,3,1,0,0.0,22.0,2
3,0,2,0,0.6194433333333333,23.0,2
1,0,1,2,0.484375,50.0,2
4,2,2,0,0.0,110.0,1
3,0,2,0,0.3263156666666666,40.0,2
1,0,2,0,0.0,430.0,3
1,0,1,0,0.0,387.0,3
5,0,1,0,0.0,124.0,2
5,1,1,0,0.0,54.0,2
4,4,2,0,0.0,24.0,2
4,3,2,0,0.0,262.0,2
3,0,1,0,0.0,11.0,2
3,1,1,0,0.0,24.0,1
3,0,1,0,0.0,71.0,2
6,2,2,0,0.0,48.0,2
3,0,2,0,0.6526313333333333,13.0,2
3,0,1,0,0.0,24.0,2
11,0,2,0,0.0,287.0,2
3,2,2,0,0.0,65.0,2
19,0,2,0,0.0,86.0,2
5,2,2,1,0.0,153.0,2
1,3,2,1,0.0,45.0,2
1,0,1,0,1.0,21.0,3
7,3,2,0,0.6666666666666666,427326.0,2
2,4,2,0,0.0,418.0,2
3,1,2,0,0.0,707278.0,2
3,1,2,0,0.0,35.0,2
4,0,2,0,0.0,19.0,2
3,3,2,0,0.0,78.0,2
3,1,2,1,0.0,54.0,2
8,2,2,0,0.0,237.0,2
2,3,2,0,0.0,25.0,1
2,0,2,0,1.0,53.0,2
1,0,2,0,0.0,228.0,3
8,0,2,0,0.0,431456.0,2
7,3,2,0,0.1,50.0,2
4,0,0,0,0.0,71.0,1
1,0,1,0,0.0,182.0,2
1,2,2,1,0.0,36.0,2
2,0,2,0,0.0,65.0,1
2,3,2,0,0.0,174.0,2
7,0,2,0,0.0,1818279.0,2
2,4,2,0,0.1589743333333333,21.0,2
4,0,2,0,0.0,305.0,2
2,3,1,0,0.0,75.0,2
2,3,2,1,0.0,9.0,2
2,2,1,0,0.0,48.0,2
1,1,2,1,0.0,64.0,2
4,4,2,0,0.0,2514.0,2
2,0,1,0,0.0,179.0,2
3,0,1,0,0.0,139.0,2
1,0,1,0,0.0,198.0,2
2,1,1,0,1.0,125.0,1
5,2,2,0,0.0,83.0,2
4,0,2,0,0.0,16.0,1
1,0,1,0,0.0,42.0,2
5,0,2,0,0.0,43.0,2
2,1,1,0,0.0,28.0,2
3,1,1,1,0.2384615,16.0,1
2,2,2,0,0.24473675,64.0,2
9,0,2,0,0.0,518174.0,2
2,4,2,0,0.0,110.0,2
4,4,2,0,0.0,64.0,2
3,1,1,0,0.0,160.0,1
3,2,2,0,0.3865586,46.0,2
3,1,2,0,0.0,181.0,2
2,0,2,0,0.0,602.0,2
3,1,2,0,0.0,54.0,2
2,4,3,0,0.0,65.0,1
4,3,2,0,0.1341991428571428,53.0,2
1,1,2,1,0.0,22.0,2
5,4,2,0,0.0,42.0,2
1,3,2,1,0.0,43.0,2
2,0,0,0,0.0,67.0,2
1,0,3,0,1.0,10.0,3
2,0,2,0,0.0,108.0,2
1,0,1,0,0.0,44.0,1
1,0,3,0,0.0,20.0,1
1,0,1,0,0.0,118.0,3
4,4,2,0,0.0,69.0,2
5,0,2,0,0.1978724,340.0,2
2,2,2,0,0.5,32.0,1
1,1,1,1,0.0,32.0,2
5,3,1,0,0.0,55.0,2
1,0,1,0,0.0,143.0,3
6,1,2,0,0.0,116.0,2
2,0,2,0,0.0,52.0,1
2,1,1,0,0.0,52.0,1
3,1,1,0,0.0,200.0,2
8,2,2,0,0.0,94.0,2
4,0,2,0,0.0,136.0,2
2,0,1,0,0.0,272.0,2
2,1,1,0,0.0,179.0,2
1,0,2,0,0.0,522.0,3
2,4,2,0,0.0,96.0,2
5,0,3,0,0.0,32.0,2
2,4,2,0,0.0,333.0,2
2,4,2,0,0.0,204.0,2
4,2,2,0,0.0,54.0,2
2,4,2,0,0.0,39.0,2
4,2,2,0,0.0,41.0,2
6,3,2,0,0.0,1188270.0,2
2,4,2,0,0.0,21.0,2
1,0,1,0,0.939394,47.0,3
3,2,2,0,0.3865968,25.0,2
1,0,1,0,0.5,58.0,2
11,0,2,0,0.0,1729978.0,2
5,2,2,0,0.0,183.0,2
3,0,0,0,0.0,34.0,2
3,4,2,0,0.0,54.0,2
1,0,2,0,0.0,258.0,3
1,0,1,0,0.0,109.0,2
2,0,2,0,0.0,993.0,2
4,3,2,0,0.96875,47.0,2
2,0,2,0,0.984375,16.0,2
5,3,1,0,0.0,84.0,2
1,0,2,0,0.939394,23.0,3
3,1,2,0,0.0,64.0,2
4,1,1,0,0.0,134.0,2
4,4,2,0,0.0,63.0,2
2,4,1,0,0.0,133.0,2
2,0,1,0,0.0,15.0,1
1,0,1,0,0.984127,5.0,3
5,1,1,0,0.0,266.0,2
3,0,1,0,0.0,23.0,1
2,3,2,0,0.2,63.0,2
2,4,2,0,0.6666666666666666,51.0,2
4,0,2,0,0.23134325,35.0,2
2,0,2,0,0.469697,22.0,2
6,0,2,0,0.0,159.0,2
1,0,2,0,0.0,260.0,3
4,0,2,0,0.0,43.0,2
2,0,2,0,0.4558825,33.0,2
3,1,2,1,0.0,59.0,2
1,0,2,0,0.0,269.0,3
2,3,2,0,0.0,91.0,2
2,0,2,0,0.469697,30.0,2
6,4,2,0,0.0,70.0,2
4,3,2,0,0.0,38.0,2
3,0,2,0,0.3333333333333333,44.0,2
3,0,3,0,0.0,20.0,2
3,0,3,0,0.0,35.0,2
1,0,2,0,0.0,177.0,3
1,0,2,0,1.0,124.0,3
2,0,2,0,0.0,248.0,2
1,0,0,0,0.0,53.0,3
5,1,2,0,0.0,61.0,2
1,0,3,0,0.0,194.0,3
1,0,2,0,0.0,455.0,3
2,2,2,0,0.0,32.0,1
1,3,2,1,0.0,14.0,2
5,3,2,0,0.82196975,43.0,2
2,0,2,0,0.469697,41.0,2
1,0,1,0,0.0,223.0,3
1,3,1,1,0.2384615,55.0,2
4,0,1,0,0.0,98.0,2
1,4,2,1,0.0,140.0,2
7,1,1,0,0.12109375,36.0,2
3,0,1,0,0.0,12.0,2
3,0,2,0,0.3131313333333333,37.0,2
1,1,1,1,0.0,55.0,2
3,0,1,0,0.0,127.0,2
1,0,1,0,0.0,154.0,2
7,4,2,0,0.0,163.0,2
6,3,2,0,0.2222222222222222,58.0,2
9,4,2,0,0.0733727692307692,35.0,2
7,2,2,0,0.0,117.0,2
4,2,2,0,0.0,864383.0,2
4,1,2,0,0.0,187.0,2
1,0,2,0,1.0,128.0,3
1,0,2,0,0.984127,66.0,3
5,0,2,0,0.0,157.0,2
2,1,1,0,0.0,145.0,2
1,0,2,0,0.0,217.0,3
1,0,2,0,0.984127,465.0,3
4,4,2,0,0.0,66.0,2
5,3,2,0,0.0,90.0,2
1,0,2,0,0.0,375.0,3
8,0,2,0,0.0,457.0,2
3,0,2,0,0.0,50.0,1
3,0,2,0,0.0,956819.0,2
3,3,2,0,0.1565656666666666,64.0,2
1,2,3,1,0.0,12.0,2
3,4,2,0,0.0,187.0,2
1,0,1,0,1.0,21.0,2
5,2,2,0,0.1383928571428571,55.0,2
3,0,2,0,0.0,136.0,2
6,0,2,0,0.0,258204.0,2
3,4,2,0,0.0,97.0,2
1,3,0,1,0.0,25.0,2
4,1,3,0,0.0,80912.0,2
1,0,0,0,0.0,140.0,2
2,1,0,0,0.0,70.0,2
3,3,2,0,0.1565656666666666,46.0,2
2,4,2,0,0.0,149.0,2
2,0,2,0,0.5,19.0,2
18,1,2,0,0.0,107.0,1
4,1,2,0,0.0,115686.0,2
3,0,2,0,0.3333333333333333,62.0,2
5,4,1,0,0.1087718888888888,176.0,2
8,1,2,0,0.0,297.0,2
4,3,2,0,0.0,112.0,2
4,1,1,0,0.0,52.0,2
2,4,2,0,0.0,350.0,2
3,0,2,0,0.0,176.0,2
3,1,2,0,0.0,287.0,2
9,2,2,0,0.0,108.0,2
5,4,2,0,0.0,44.0,2
4,1,2,0,0.0,85.0,2
2,1,2,0,0.0,114.0,2
4,4,2,0,0.0,74.0,2
2,0,3,0,0.0,14.0,2
4,0,1,0,0.2,40.0,2
7,1,2,0,0.11742425,171.0,1
3,3,2,0,0.1666666666666666,61.0,2
4,0,2,0,0.0,22.0,1
6,2,2,0,0.362161,37.0,2
2,4,2,0,0.0,75.0,1
3,1,2,0,0.0,58.0,2
2,0,2,0,0.5,31.0,2
12,4,2,0,0.0,71.0,2
1,0,1,0,0.0,99.0,2
5,2,2,0,0.0,136.0,2
5,0,2,0,0.0,86.0,2
1,1,1,1,0.0,42.0,2
7,0,2,0,0.0,123.0,2
1,0,3,0,0.0,83.0,2
3,3,2,1,0.0,57.0,2
3,0,2,0,0.0,146.0,2
1,1,2,1,0.0,92.0,2
5,1,2,1,0.0,36.0,2
3,2,2,0,0.0,18.0,2
2,4,2,0,0.0,51.0,2
1,0,2,0,0.0,232.0,3
1,3,2,1,0.2483975,14.0,2
10,0,2,0,0.0,369.0,2
3,0,2,0,0.0,311.0,1
4,0,2,0,0.46619175,31.0,2
5,0,2,0,0.0,152.0,2
1,0,1,0,0.0,325.0,2
2,0,1,0,0.0,52.0,2
3,0,1,0,0.0,501.0,2
3,3,2,0,0.0,106.0,2
4,0,2,0,0.23134325,32.0,2
7,3,2,0,0.099359,42.0,2
3,0,2,0,0.0,262.0,2
1,1,1,1,0.0,53.0,2
2,0,2,0,0.5,26.0,2
4,4,2,0,0.0,20.0,2
1,3,2,1,0.0,65.0,1
1,0,1,2,0.0,57.0,1
2,2,2,1,0.0,229.0,2
3,0,2,0,0.0,524.0,2
2,4,2,0,0.3287561666666666,20.0,2
1,0,2,0,0.0,241.0,3
3,1,2,0,0.0,83189.0,1
2,0,2,0,0.0,125.0,2
2,0,3,0,0.0,99.0,2
3,4,2,0,0.0,13.0,2
1,1,2,1,0.0,9.0,1
3,0,2,0,0.0,144.0,1
1,4,2,1,0.0,32.0,2
5,2,1,0,0.0,228.0,1
3,2,2,0,0.0,40.0,2
4,2,2,0,0.1640211666666666,171.0,2
1,0,3,0,0.0,113.0,2
3,1,2,0,0.0,46.0,1
3,0,2,0,0.0,23.0,1
1,0,1,0,0.0,178.0,3
1,0,2,0,0.0,212.0,3
1,0,1,0,0.0,206.0,3
2,4,2,1,0.0,64.0,2
1,4,2,1,0.0,12.0,2
4,0,2,0,0.0,73.0,1
4,0,1,0,0.0,455.0,2
4,3,2,0,0.0,15.0,2
12,3,2,0,0.0,85.0,2
3,0,1,0,0.3297873333333333,360.0,2
5,0,1,0,0.0,98.0,1
1,0,1,0,1.0,25.0,3
4,2,2,0,0.1640211666666666,89.0,2
13,0,1,0,0.0,375.0,2
4,2,2,0,0.0,36.0,2
3,0,2,0,0.6262626666666666,30.0,2
1,2,2,1,0.6623933333333333,15.0,2
2,0,2,0,0.0,156.0,2
9,0,2,0,0.0,337.0,2
2,3,2,1,0.0,86.0,2
1,0,3,0,0.0,30.0,1
2,0,3,0,0.0,77.0,2
3,3,2,0,0.1614583333333333,62.0,2
2,3,2,0,0.198718,16.0,2
1,1,2,1,0.0,17.0,2
1,0,1,0,0.0,386.0,3
2,3,2,0,0.0,90.0,2
6,3,2,0,0.0,385.0,2
1,0,1,0,0.0,314.0,1
3,1,2,0,0.0,34.0,2
1,4,2,1,0.0,9.0,2
2,4,2,0,0.0,106.0,2
2,0,1,0,0.5,32.0,2
2,0,2,0,0.0,616.0,2
2,4,2,0,0.0,165.0,2
5,0,2,0,0.39375,50.0,1
3,4,2,0,0.0,75.0,1
4,2,2,0,0.0,219.0,2
6,0,1,0,0.0,71607.0,2
1,1,2,1,0.953846,14.0,2
3,3,2,1,0.0,13.0,2
2,3,2,0,0.0,30.0,1
2,4,2,1,0.0,49.0,1
1,0,0,0,0.0,22.0,3
3,0,2,0,0.0,142.0,1
5,3,2,0,0.0,130.0,2
2,3,2,0,0.0,100.0,2
2,3,2,0,0.0,104.0,2
1,0,1,0,0.0,215.0,3
2,2,2,0,0.7045455,39.0,2
5,0,2,0,0.3757576,27.0,2
2,0,2,0,0.484375,103.0,2
5,3,1,0,0.0,304.0,2
2,1,2,0,0.946565,11.0,2
4,1,2,0,0.0,34.0,2
1,0,1,0,0.984127,439.0,3
1,0,1,0,0.0,302.0,3
8,3,2,0,0.1398495714285714,187532.0,2
4,0,2,0,0.0,218.0,2
4,3,2,0,0.0,65.0,2
1,0,1,0,0.0,432.0,3
2,2,2,1,0.496795,40.0,2
2,0,2,0,0.4894735,8.0,2
2,4,2,0,0.1631578333333333,28.0,2
2,4,2,0,0.3179486666666666,25.0,2
2,0,1,0,0.469697,36.0,2
2,3,2,0,0.2,54.0,2
2,0,2,0,0.946565,18.0,2
4,3,3,0,0.0,57.0,1
9,2,2,0,0.0,175.0,2
2,1,2,0,0.0,63.0,1
1,0,2,0,0.96875,9.0,3
4,0,1,0,0.0,17.0,2
2,0,2,0,0.5,136.0,2
1,0,2,0,1.0,58.0,3
4,1,3,0,0.0,56.0,2
7,3,2,0,0.0,69.0,2
2,3,2,0,0.0,281.0,1
3,2,2,0,0.3875,51.0,2
2,2,1,0,0.0,44.0,2
2,1,1,1,0.3333333333333333,139.0,2
1,0,3,0,0.0,83.0,3
2,0,1,0,0.0,181.0,2
3,0,2,0,0.0,92.0,2
2,4,2,0,0.0,115.0,2
5,0,2,0,0.0,202.0,2
2,0,2,0,0.469697,27.0,2
6,1,1,1,0.0,348.0,2
7,0,1,0,0.0,308897.0,2
6,3,2,0,0.0,99.0,2
1,0,2,0,0.0,291.0,3
2,3,2,0,0.198718,19.0,2
3,1,1,0,0.0,158.0,2
4,0,2,0,0.2421875,42.0,2
1,1,2,1,0.0,14.0,2
3,3,2,0,0.0,60.0,2
9,3,2,0,0.0,62.0,2
3,0,2,0,0.0,93.0,1
4,0,2,0,0.0,8.0,2
1,3,2,1,0.0,59.0,2
4,3,2,0,0.1383928571428571,69.0,2
4,2,2,0,0.3197235,47.0,2
4,0,2,0,0.0,62.0,1
5,3,2,0,0.0,80.0,2
2,1,2,0,0.0,20.0,2
3,4,3,0,0.96875,27.0,2
2,0,2,0,0.0,50.0,1
4,2,2,0,0.0,12.0,2
6,0,2,0,0.0,127.0,2
3,0,1,0,0.3333333333333333,20.0,2
1,0,3,0,0.0,122.0,3
1,0,3,0,0.0,42.0,2
1,0,3,0,0.0,110.0,3
5,0,2,0,0.0,96.0,2
4,1,2,0,0.0,199.0,2
2,0,1,0,0.0,117.0,2
3,0,2,0,0.0,1815020.0,2
2,2,2,0,0.0,63.0,2
5,0,2,0,0.0,36.0,2
3,3,2,0,0.1648936666666666,330.0,2
3,1,1,0,0.4894735,48.0,2
4,0,1,0,0.0,269.0,2
4,0,2,0,0.0,554011.0,2
4,0,1,0,0.0,168.0,2
1,1,1,1,0.0,13.0,2
4,0,1,0,0.0,1298.0,2
2,1,1,0,0.0,96.0,2
2,0,1,0,0.0,172.0,2
2,0,1,0,0.0,129.0,2
1,0,2,0,0.939394,38.0,3
1,0,1,0,0.0,167.0,2
2,3,2,0,0.3945074,23.0,2
3,1,2,0,0.0,166.0,2
4,0,2,0,0.0,267.0,2
2,2,2,0,0.726923,22.0,2
3,0,3,0,0.0,41.0,2
1,4,2,1,0.0,38.0,2
3,0,2,0,0.3131313333333333,69.0,2
5,3,2,0,0.0,45.0,2
0,0,1,2,0.0,204.0,1
8,2,2,0,0.0,92.0,2
1,1,2,1,0.0,21.0,1
4,0,2,0,0.0,66.0,2
1,0,3,0,1.0,26.0,3
1,0,3,0,0.0,125.0,1
1,0,1,0,0.0,48.0,1
1,0,3,0,0.0,77.0,1
2,3,2,0,0.1850746,31.0,2
1,1,2,1,0.0,58.0,2
2,4,2,0,0.0,40.0,1
5,0,2,0,0.0,39.0,2
2,0,2,0,0.4894735,19.0,2
2,4,2,0,0.0,81.0,2
6,3,2,0,0.1111111111111111,80.0,2
6,0,2,0,0.0,284.0,2
4,1,2,1,0.0,37.0,2
6,3,2,0,0.1111111111111111,101.0,1
2,1,2,0,0.0,211.0,2
4,0,2,0,0.0,327.0,2
2,2,2,0,0.0,77.0,2
8,3,2,0,0.0,25.0,2
3,0,1,0,0.0,106.0,2
2,0,1,0,0.0,156.0,2
3,3,2,0,0.0,1910745.0,2
2,4,2,0,0.1655983333333333,19.0,2
7,0,2,0,0.0,83.0,2
4,0,3,0,0.0,88.0,2
2,1,2,0,0.0,51.0,2
1,3,2,1,0.946565,13.0,2
1,0,0,0,0.0,5.0,2
4,1,2,0,0.0,92.0,2
3,0,2,0,0.3131313333333333,32.0,1
1,0,1,0,0.96875,46.0,2
2,3,2,0,0.4,29.0,2
2,0,2,0,0.4894735,34.0,2
1,0,2,0,0.0,305.0,3
5,0,2,0,0.0,51.0,2
9,0,2,0,0.0,85.0,2
8,1,1,0,0.0,933.0,2
4,1,1,0,0.0,11.0,2
3,1,1,0,0.0,30.0,2
5,1,2,0,0.0,170.0,2
6,3,2,0,0.0,301.0,2
1,2,2,1,0.0,11.0,2
4,0,2,0,0.48664125,22.0,2
8,0,2,0,0.0,21.0,2
4,0,1,0,0.0,69.0,1
2,0,3,0,0.0,92.0,2
1,3,3,1,0.0,6.0,2
2,0,3,0,0.978947,16.0,2
5,0,1,0,0.1565656666666666,36.0,2
4,2,2,0,0.0,100.0,2
6,2,2,0,0.0,54.0,1
3,1,2,0,0.0,136.0,2
3,3,2,0,0.3287561666666666,30.0,2
7,3,2,0,0.0,145.0,2
3,0,2,0,0.0,30.0,1
2,1,2,1,0.3131313333333333,26.0,2
5,1,2,0,0.0,48.0,2
2,2,2,0,0.476923,32.0,2
1,0,2,0,1.0,68.0,3
2,3,2,0,0.0,268.0,2
1,0,2,0,1.0,55.0,3
3,2,2,0,0.0,78.0,2
5,4,2,0,0.0,1212255.0,2
2,1,1,1,0.6358973333333333,18.0,2
5,3,2,0,0.0,84.0,2
1,0,2,0,0.0,326.0,3
5,0,2,0,0.0,56.0,2
4,0,1,0,0.0,22.0,2
1,1,1,1,0.0,69.0,2
4,3,2,0,0.0,66.0,2
2,1,2,0,0.0,296.0,2
10,3,2,0,0.0,176.0,2
2,0,2,0,0.0,538.0,2
2,0,2,0,0.4558825,29.0,2
1,0,2,0,0.984127,59.0,3
2,3,2,0,0.1907692,24.0,1
3,3,2,0,0.469697,89.0,2
4,0,1,0,0.0,36.0,2
5,0,2,0,0.0,82.0,2
3,3,2,0,0.1589743333333333,24.0,2
5,0,2,0,0.0,17.0,2
4,0,2,0,0.0,65.0,2
5,0,2,0,0.0,17.0,1
2,3,2,0,0.0,73.0,1
1,0,1,0,0.939394,45.0,3
3,4,2,0,0.4920635,134.0,2
1,3,2,1,0.0,63.0,2
5,0,2,0,0.1968254,58.0,2
7,0,2,0,0.0,592.0,2
3,0,2,0,0.0,99.0,1
1,0,3,0,0.0,97.0,2
3,3,2,0,0.0,62.0,1
2,0,2,0,1.0,28.0,2
4,3,2,0,0.1341991428571428,43.0,2
9,4,2,0,0.0769230769230769,106.0,2
2,3,2,0,0.1850746,27.0,2
6,3,2,0,0.5555555555555555,58.0,2
3,1,1,0,0.0,834.0,1
1,0,1,0,0.0,400.0,3
2,0,2,0,0.0,239.0,2
6,0,2,0,0.0,874351.0,2
5,2,2,0,0.0,51.0,2
4,0,1,0,0.0,140.0,2
4,1,2,0,0.3836682,55.0,2
3,1,2,0,0.0,91.0,2
1,0,1,0,0.0,327.0,2
3,1,1,0,0.0,27.0,2
7,0,1,0,0.1428571428571428,274.0,1
3,1,2,0,0.0,80.0,2
5,1,2,0,0.1640211666666666,144.0,2
2,0,2,0,0.0,30.0,1
4,0,2,0,0.0,14.0,2
3,0,2,0,0.3131313333333333,47.0,2
1,0,2,0,1.0,93.0,3
4,3,2,0,0.0,97.0,2
2,3,2,0,0.3945074,31.0,2
5,0,2,0,0.0,483.0,2
2,1,2,0,0.0,177.0,2
2,0,1,0,0.3084576666666666,26.0,1
4,0,1,0,0.0,18.0,1
2,0,3,0,0.0,69.0,2
0,0,1,2,0.0,97.0,2
2,3,2,0,0.0,196.0,2
4,3,2,0,0.4153845714285714,110.0,2
5,3,2,0,0.0,87.0,2
9,0,2,0,0.0,271.0,1
2,1,2,0,0.3333333333333333,49.0,1
2,0,2,0,0.939394,34.0,2
1,0,2,0,1.0,57.0,3
1,0,2,0,0.0,259.0,3
15,3,2,0,0.0,64.0,2
4,4,2,0,0.0,28.0,2
2,4,2,0,0.0,111.0,2
3,0,1,0,0.3039216666666666,19.0,2
2,0,1,0,0.484375,37.0,2
8,0,1,0,0.0,1238.0,2
4,0,2,0,0.0,77.0,2
3,0,2,0,0.0,167.0,2
14,2,2,0,0.0,64.0,2
2,2,2,0,0.0,36.0,2
3,1,2,0,0.0,22.0,2
2,0,2,0,0.0,8.0,3
2,1,1,0,0.0,211.0,2
2,0,2,0,0.0,4768342.0,2
1,3,2,1,0.0,46.0,2
1,0,3,0,1.0,16.0,3
4,0,1,0,0.0,42.0,2
4,0,2,0,0.0,142.0,2
2,0,1,0,0.0,63.0,2
2,1,2,0,0.0,40.0,1
5,3,2,0,0.0,163.0,2
3,4,2,0,0.0,50.0,2
3,0,2,0,0.6666666666666666,37.0,2
2,3,2,0,0.19375,27.0,2
1,0,2,0,0.0,214.0,3
3,0,2,0,0.0,60.0,2
2,3,2,0,0.0,116.0,2
1,3,3,1,0.0,11.0,2
1,3,2,1,0.0,28.0,1
2,1,2,0,0.0,157.0,2
1,0,1,0,0.0,22.0,1
1,0,3,0,0.0,64.0,2
1,0,3,0,0.0,82.0,1
2,1,1,0,0.0,118.0,2
1,1,1,1,0.0,74.0,2
5,0,1,0,0.1878788,23.0,2
2,0,2,0,0.5,25.0,1
2,0,1,0,0.4920635,64.0,2
2,1,1,0,0.0,62.0,2
2,1,1,0,0.0,196.0,2
1,4,2,1,0.0,82.0,2
1,0,2,0,0.0,129.0,3
2,3,2,0,0.2,59.0,2
2,1,1,0,0.0,25.0,2
2,0,2,0,0.0,54.0,1
3,4,2,0,0.0,127.0,2
10,1,2,0,0.240671625,433052.0,2
4,0,2,0,0.0,156.0,2
2,3,2,0,0.1850746,38.0,2
6,2,2,0,0.0,109.0,2
4,0,2,0,0.0,94.0,2
1,3,2,1,0.0,44.0,2
4,0,2,0,0.47958525,34.0,2
5,1,2,0,0.0,125.0,2
6,1,2,0,0.0,171054.0,2
4,0,2,0,0.0,75.0,1
1,2,0,1,0.0,11.0,2
6,0,2,0,0.0,72.0,2
1,0,3,0,0.0,32.0,2
3,3,2,0,0.0,111.0,2
1,0,3,0,0.0,258.0,2
19,3,2,0,0.0,100.0,2
3,3,2,0,0.0,2441181.0,2
2,0,2,0,0.0,369.0,2
3,4,2,0,0.0,73.0,2
2,0,1,0,0.0,88.0,2
5,4,2,0,0.0,88.0,2
9,1,2,0,0.0,235.0,2
1,0,1,0,0.0,324.0,3
6,1,2,0,0.0,186.0,2
1,0,1,0,0.0,422.0,3
4,0,2,0,0.0,95.0,2
8,4,2,0,0.0,1091.0,2
6,0,2,0,0.0,83.0,2
5,2,2,0,0.0,38.0,2
2,1,1,0,0.0,236.0,2
4,0,2,0,0.0,397635.0,2
2,4,2,0,0.3815384,27.0,2
1,0,1,0,0.0,227.0,2
2,3,2,0,0.0,108.0,2
1,0,1,0,0.0,282.0,2
2,2,2,0,0.7153845,18.0,2
1,0,3,0,0.0,118.0,3
6,3,2,0,0.0,170.0,2
2,0,1,0,0.0,311.0,2
3,0,1,0,0.0,120.0,2
3,4,2,0,0.2725274285714285,28.0,2
4,3,2,0,0.0,53.0,2
1,1,2,1,0.0,20.0,2
1,1,0,1,0.0,32.0,2
3,3,2,0,0.0,108.0,2
3,0,2,0,0.0,74.0,2
2,4,2,0,0.0,104.0,2
